Index,Id,Name,Sex,Age,Height,Weight,NOC
35543,104496,Adam Hassan Sakak,M,27,165,70,SUD
35544,104496,Adam Hassan Sakak,M,27,165,70,SUD
35545,104501,Rytis Sakalauskas,M,25,185,83,LTU
35546,104509,Naoko Sakamoto,F,23,161,44,JPN
35547,104514,Takao Sakamoto,M,25,183,72,JPN
35548,104519,Julia Sakara,F,31,169,55,ZIM
35549,104520,Joy Nakhumicha Sakari,F,26,170,60,KEN
35550,104527,Vyacheslav Viktorovich Sakayev,M,24,178,65,RUS
35551,104529,Vasilios Sakellarakis,M,19,NA,NA,GRE
35552,104544,Milo aki,M,21,176,71,SCG
35553,104547,Oleg Yevgenevich Sakirkin,M,34,182,72,KAZ
35554,104551,Mala Sakonhninhom,F,23,160,50,LAO
35555,104552,Aktawat Sakoolchan,M,19,179,64,THA
35556,104552,Aktawat Sakoolchan,M,19,179,64,THA
35557,104553,Sofia Sakorafa (-Kostaveli),F,19,176,69,GRE
35558,104553,Sofia Sakorafa (-Kostaveli),F,23,176,69,GRE
35559,104557,Kurt Sakowski,M,29,185,68,GER
35560,104557,Kurt Sakowski,M,33,185,68,GER
35561,104562,istein Saksvik,M,27,183,68,NOR
35562,104570,Koji Sakurai,M,20,172,67,JPN
35563,104570,Koji Sakurai,M,24,172,67,JPN
35564,104570,Koji Sakurai,M,28,172,67,JPN
35565,104573,Takao Sakurai,M,23,164,54,JPN
35566,104580,Carlos Sala Molera,M,20,187,76,ESP
35567,104580,Carlos Sala Molera,M,24,187,76,ESP
35568,104580,Carlos Sala Molera,M,28,187,76,ESP
35569,104580,Carlos Sala Molera,M,32,187,76,ESP
35570,104580,Carlos Sala Molera,M,36,187,76,ESP
35571,104586,Irving Jahir Saladino Arana,M,21,183,70,PAN
35572,104586,Irving Jahir Saladino Arana,M,25,183,70,PAN
35573,104586,Irving Jahir Saladino Arana,M,29,183,70,PAN
35574,104588,Olha Valerivna Saladukha (-Kostyuk),F,25,176,57,UKR
35575,104588,Olha Valerivna Saladukha (-Kostyuk),F,29,176,57,UKR
35576,104588,Olha Valerivna Saladukha (-Kostyuk),F,33,176,57,UKR
35577,104591,"Leontia ""Liliana"" Slgeanu",F,21,171,55,ROU
35578,104592,Ahmed Salah Houssein,M,27,180,64,DJI
35579,104592,Ahmed Salah Houssein,M,31,180,64,DJI
35580,104592,Ahmed Salah Houssein,M,35,180,64,DJI
35581,104592,Ahmed Salah Houssein,M,39,180,64,DJI
35582,104596,Mohamed Mansour Salah,M,NA,177,75,QAT
35583,104600,Abdel Rahman Salah Orabi Abdelgawwad,M,28,185,81,EGY
35584,104603,Ana Maria Sljan (Roth-Coman-),F,27,166,83,ROU
35585,104614,Jihad Caissar Salame,M,26,176,73,LIB
35586,104615,Toni Salame,M,24,NA,NA,LIB
35587,104615,Toni Salame,M,24,NA,NA,LIB
35588,104616,George Salameh,M,30,185,85,LIB
35589,104619,Sergej alamon,M,25,177,72,SLO
35590,104621,Aldo Salandra Bove,M,26,176,78,ESA
35591,104621,Aldo Salandra Bove,M,26,176,78,ESA
35592,104622,Gaolesiela Salang,M,21,169,58,BOT
35593,104624,Lucila Salao (-Tolentino),F,18,162,57,PHI
35594,104624,Lucila Salao (-Tolentino),F,18,162,57,PHI
35595,104634,Maritza Salas Kelly,F,25,165,52,PUR
35596,104641,Tamara Salaki,F,27,165,54,SRB
35597,104648,Alberto Bauday Salazar,M,25,181,64,USA
35598,104656,Julio Csar Salazar Enrquez,M,23,176,60,MEX
35599,104658,Maril Salazar Musayon,F,30,163,50,PER
35600,104663,Yerenman Asdrbal Salazar Guzmn,M,37,165,52,VEN
35601,104672,Lincoln Salcedo Reina,M,NA,NA,NA,ECU
35602,104685,Vicente Samuel Saldvar Garca,M,18,168,57,MEX
35603,104693,Hana Ali Saleh,F,32,168,54,YEM
35604,104696,Moustafa Mohammed Saleh,M,25,170,54,IRQ
35605,104699,Awad Saleh Ahmed,M,19,167,64,YAR
35606,104732,Jasmin Salihovi,M,24,190,74,BIH
35607,104733,Aziz Salihu,M,26,186,99,YUG
35608,104733,Aziz Salihu,M,30,186,99,YUG
35609,104733,Aziz Salihu,M,34,186,99,YUG
35610,104735,Herry Saliku Biembe Marco,M,27,175,75,COD
35611,104738,Kbary Salim,M,24,NA,NA,EGY
35612,104738,Kbary Salim,M,28,NA,NA,EGY
35613,104741,Salim Basriev Salimov,M,22,169,48,BUL
35614,104745,Ari Juhani Salin,M,25,185,75,FIN
35615,104745,Ari Juhani Salin,M,25,185,75,FIN
35616,104746,Riitta Liisa Salin (Hagman-),F,25,175,58,FIN
35617,104746,Riitta Liisa Salin (Hagman-),F,25,175,58,FIN
35618,104748,Guillermo Salinas,M,26,178,75,CHI
35619,104759,Silvia Salis,F,22,179,76,ITA
35620,104759,Silvia Salis,F,26,179,76,ITA
35621,104762,John Edward Salisbury,M,22,180,70,GBR
35622,104762,John Edward Salisbury,M,22,180,70,GBR
35623,104771,Ousman Omar Sallah,M,28,NA,NA,GAM
35624,104782,Ahmed Mohamed Sallouma,M,NA,168,63,LBA
35625,104782,Ahmed Mohamed Sallouma,M,NA,168,63,LBA
35626,104786,D. Ali Salman,M,NA,NA,NA,IRQ
35627,104786,D. Ali Salman,M,NA,NA,NA,IRQ
35628,104787,Ismail Khalil Salman,M,23,160,81,IRQ
35629,104787,Ismail Khalil Salman,M,27,160,81,IRQ
35630,104799,Mohamed Salmi,M,28,168,61,ALG
35631,104800,Moustafa Kamel Salmi,M,23,175,73,ALG
35632,104800,Moustafa Kamel Salmi,M,23,175,73,ALG
35633,104802,Eero Ilmari Salminen,M,26,185,72,FIN
35634,104822,"Clifford William ""Cliff"" Salmond",M,20,NA,NA,CAN
35635,104822,"Clifford William ""Cliff"" Salmond",M,20,NA,NA,CAN
35636,104842,Hermann Salomon,M,22,183,88,GER
35637,104842,Hermann Salomon,M,26,183,88,GER
35638,104842,Hermann Salomon,M,30,183,88,FRG
35639,104850,Olavi Vihtori Kalervo Salonen,M,26,174,74,FIN
35640,104850,Olavi Vihtori Kalervo Salonen,M,30,174,74,FIN
35641,104852,Reima Untamo Salonen,M,24,178,70,FIN
35642,104852,Reima Untamo Salonen,M,24,178,70,FIN
35643,104852,Reima Untamo Salonen,M,28,178,70,FIN
35644,104852,Reima Untamo Salonen,M,32,178,70,FIN
35645,104852,Reima Untamo Salonen,M,32,178,70,FIN
35646,104858,Simo Sakari Saloranta,M,25,180,69,FIN
35647,104858,Simo Sakari Saloranta,M,25,180,69,FIN
35648,104858,Simo Sakari Saloranta,M,29,180,69,FIN
35649,104867,Olavi Armas Tapani Salsola,M,22,180,68,FIN
35650,104870,Kristina Saltanovi (-Dias),F,25,163,52,LTU
35651,104870,Kristina Saltanovi (-Dias),F,29,163,52,LTU
35652,104870,Kristina Saltanovi (-Dias),F,33,163,52,LTU
35653,104870,Kristina Saltanovi (-Dias),F,37,163,52,LTU
35654,104875,Mikhail Saltykov,M,NA,NA,NA,URS
35655,104877,Claude Saluden,M,19,NA,NA,FRA
35656,104880,Ikaji Salum,M,21,178,70,TAN
35657,104880,Ikaji Salum,M,29,178,70,TAN
35658,104882,Jane Salume,F,28,169,53,EST
35659,104882,Jane Salume,F,36,169,53,EST
35660,104884,Karl Robert Saluri,M,22,178,75,EST
35661,104889,Ileana Salvador,F,30,163,52,ITA
35662,104893,Carlos Salvadores Fuentes,M,23,NA,NA,ESP
35663,104893,Carlos Salvadores Fuentes,M,23,NA,NA,ESP
35664,104901,Frank George John Salvat,M,25,171,59,GBR
35665,104905,Edgard Salv,M,22,178,65,BEL
35666,104905,Edgard Salv,M,26,178,65,BEL
35667,104907,Ingrid Salvenmoser,F,30,163,55,AUT
35668,104921,Rainer Salzburger,M,23,181,71,AUT
35669,104922,Rainer Salzgeber,M,24,177,80,AUT
35670,104922,Rainer Salzgeber,M,24,177,80,AUT
35671,104922,Rainer Salzgeber,M,24,177,80,AUT
35672,104922,Rainer Salzgeber,M,26,177,80,AUT
35673,104925,Ralf Salzmann,M,29,172,58,FRG
35674,104925,Ralf Salzmann,M,33,172,58,FRG
35675,104929,Ruswahl Samaai,M,24,185,75,RSA
35676,104932,Mohamed Reza Samadi,M,25,198,104,IRI
35677,104936,Tamara Samandeepika,F,26,160,55,SRI
35678,104940,"Frederick Ameen ""Fred"" Samara",M,26,183,80,USA
35679,104945,Vithanakande Kande Lek Samarasinghe,M,26,162,49,SRI
35680,104950,Agnes Maryna Samaria,F,32,172,55,NAM
35681,104950,Agnes Maryna Samaria,F,35,172,55,NAM
35682,104950,Agnes Maryna Samaria,F,35,172,55,NAM
35683,104954,Emilio Vladimir Samayoa Oliva,M,20,171,60,GUA
35684,104954,Emilio Vladimir Samayoa Oliva,M,20,171,60,GUA
35685,104957,Symphorien Brice Samba,M,18,NA,NA,CGO
35686,104959,"Kathleen Veronica ""Kathy"" Sambell (-Wright)",F,29,175,59,AUS
35687,104960,Anicet Sambo,M,NA,169,57,MAD
35688,104965,Andrew Sambu,M,19,179,60,TAN
35689,104966,Ezra Kenyoke Sambu,M,22,175,70,KEN
35690,104966,Ezra Kenyoke Sambu,M,22,175,70,KEN
35691,104966,Ezra Kenyoke Sambu,M,25,175,70,KEN
35692,104976,Edward Samen,M,NA,NA,NA,LIB
35693,104976,Edward Samen,M,NA,NA,NA,LIB
35694,104983,Zeki amilolu,M,18,169,67,TUR
35695,104983,Zeki amilolu,M,18,169,67,TUR
35696,104983,Zeki amilolu,M,23,169,67,TUR
35697,104983,Zeki amilolu,M,23,169,67,TUR
35698,104983,Zeki amilolu,M,23,169,67,TUR
35699,104983,Zeki amilolu,M,26,169,67,TUR
35700,104983,Zeki amilolu,M,26,169,67,TUR
35701,104983,Zeki amilolu,M,26,169,67,TUR
35702,104984,Abbas Samimi,M,27,203,115,IRI
35703,104984,Abbas Samimi,M,31,203,115,IRI
35704,104985,Mahmoud Samimi,M,27,186,90,IRI
35705,104986,Bastie Samir,M,22,181,81,GHA
35706,104987,Issah Samir,M,19,NA,54,GHA
35707,104992,Gulnara Iskanderovna Samitova-Galkina,F,26,178,54,RUS
35708,104992,Gulnara Iskanderovna Samitova-Galkina,F,30,178,54,RUS
35709,104992,Gulnara Iskanderovna Samitova-Galkina,F,30,178,54,RUS
35710,104992,Gulnara Iskanderovna Samitova-Galkina,F,34,178,54,RUS
35711,105003,Igor Samoilenco,M,19,163,51,MDA
35712,105003,Igor Samoilenco,M,27,163,51,MDA
35713,105010,"Tetiana Volodymyrivna Samolenko-Dorovskykh (Khamitova-, -Apaicheva)",F,27,168,54,URS
35714,105010,"Tetiana Volodymyrivna Samolenko-Dorovskykh (Khamitova-, -Apaicheva)",F,27,168,54,URS
35715,105010,"Tetiana Volodymyrivna Samolenko-Dorovskykh (Khamitova-, -Apaicheva)",F,30,168,54,EUN
35716,105010,"Tetiana Volodymyrivna Samolenko-Dorovskykh (Khamitova-, -Apaicheva)",F,30,168,54,EUN
35717,105015,Anatoly Vasilyevich Samotsvetov,M,23,183,107,URS
35718,105015,Anatoly Vasilyevich Samotsvetov,M,27,183,107,URS
35719,105022,Helena Maria Mendes Sampaio,F,30,157,47,POR
35720,105024,Alexander Lerionka Sampao,M,19,NA,67,KEN
35721,105027,Samphon Mao,M,22,173,67,CAM
35722,105034,Erasto Kambon Sampson,M,21,NA,NA,VIN
35723,105034,Erasto Kambon Sampson,M,21,NA,NA,VIN
35724,105037,Dalibor amal,M,20,183,86,CRO
35725,105037,Dalibor amal,M,24,183,86,CRO
35726,105037,Dalibor amal,M,24,183,86,CRO
35727,105037,Dalibor amal,M,28,183,86,CRO
35728,105047,Roslinda Samsu,F,26,160,52,MAS
35729,105051,Bigna Alinda Samuel,F,26,169,59,VIN
35730,105055,Heather Barbara Samuel,F,22,163,61,ANT
35731,105055,Heather Barbara Samuel,F,22,163,61,ANT
35732,105055,Heather Barbara Samuel,F,26,163,61,ANT
35733,105055,Heather Barbara Samuel,F,26,163,61,ANT
35734,105055,Heather Barbara Samuel,F,26,163,61,ANT
35735,105055,Heather Barbara Samuel,F,26,163,61,ANT
35736,105055,Heather Barbara Samuel,F,30,163,61,ANT
35737,105055,Heather Barbara Samuel,F,30,163,61,ANT
35738,105055,Heather Barbara Samuel,F,34,163,61,ANT
35739,105056,Jamile Sara Samuel,F,20,168,59,NED
35740,105056,Jamile Sara Samuel,F,24,168,59,NED
35741,105056,Jamile Sara Samuel,F,24,168,59,NED
35742,105060,"Daniele ""Dani"" Samuels (-Stevens)",F,20,182,82,AUS
35743,105060,"Daniele ""Dani"" Samuels (-Stevens)",F,24,182,82,AUS
35744,105060,"Daniele ""Dani"" Samuels (-Stevens)",F,28,182,82,AUS
35745,105064,Sonia Samuels,F,37,162,47,GBR
35746,105065,Vernon George Samuels,M,23,188,80,GBR
35747,105074,Jessica Eva Katarina Samuelsson,F,27,176,67,SWE
35748,105084,Maria Samungi (-Tatar),F,29,166,58,ROU
35749,105084,Maria Samungi (-Tatar),F,29,166,58,ROU
35750,105093,San Ni Lar,F,27,160,50,MYA
35751,105113,Levan Sanadze,M,23,174,70,URS
35752,105113,Levan Sanadze,M,23,174,70,URS
35753,105113,Levan Sanadze,M,23,174,70,URS
35754,105123,Ruben Pascal Nascimento Sana,M,25,188,63,CPV
35755,105132,Alberto Snchez Escobar,M,23,178,106,CUB
35756,105133,Cesare Alejandro Snchez Ruz,M,19,170,56,MEX
35757,105137,Anglica Snchez Cauteln,F,28,158,44,MEX
35758,105139,Antonio Snchez Muoz,M,20,181,72,ESP
35759,105139,Antonio Snchez Muoz,M,20,181,72,ESP
35760,105139,Antonio Snchez Muoz,M,24,181,72,ESP
35761,105139,Antonio Snchez Muoz,M,28,181,72,ESP
35762,105143,Benjamn Snchez Bermejo,M,23,185,72,ESP
35763,105143,Benjamn Snchez Bermejo,M,27,185,72,ESP
35764,105144,Bertha Oliva Snchez Rivera,F,29,169,48,COL
35765,105146,Carlos Snchez Estacio,M,24,170,69,ECU
35766,105154,Heraclio Eder Snchez Tern,M,22,176,67,MEX
35767,105154,Heraclio Eder Snchez Tern,M,26,176,67,MEX
35768,105158,Ernesto Snchez,M,24,182,81,VEN
35769,105158,Ernesto Snchez,M,28,182,81,VEN
35770,105164,Flix Snchez Marcelo,M,23,178,64,DOM
35771,105164,Flix Snchez Marcelo,M,26,178,64,DOM
35772,105164,Flix Snchez Marcelo,M,30,178,64,DOM
35773,105164,Flix Snchez Marcelo,M,34,178,64,DOM
35774,105164,Flix Snchez Marcelo,M,34,178,64,DOM
35775,105165,Francisco Snchez Vargas,M,22,175,64,ESP
35776,105168,Francisco Snchez,M,20,172,54,DOM
35777,105172,German Snchez,M,19,NA,NA,MEX
35778,105172,German Snchez,M,19,NA,NA,MEX
35779,105174,Germn Fortino Snchez Cruz,M,24,173,63,MEX
35780,105174,Germn Fortino Snchez Cruz,M,28,173,63,MEX
35781,105174,Germn Fortino Snchez Cruz,M,33,173,63,MEX
35782,105174,Germn Fortino Snchez Cruz,M,37,173,63,MEX
35783,105184,Jess Snchez,M,23,173,63,DOM
35784,105186,Jess Snchez Gonzlez,M,32,166,59,MEX
35785,105188,Joel Snchez Guerrero,M,24,175,53,MEX
35786,105188,Joel Snchez Guerrero,M,27,175,53,MEX
35787,105188,Joel Snchez Guerrero,M,36,175,53,MEX
35788,105189,Jonny Jess Snchez Miquilena,M,21,176,64,VEN
35789,105193,Jos Luis Snchez Paraso,M,26,170,62,ESP
35790,105193,Jos Luis Snchez Paraso,M,30,170,62,ESP
35791,105193,Jos Luis Snchez Paraso,M,33,170,62,ESP
35792,105207,Luis Snchez de Miguel,M,19,165,70,ESP
35793,105207,Luis Snchez de Miguel,M,19,165,70,ESP
35794,105207,Luis Snchez de Miguel,M,19,165,70,ESP
35795,105207,Luis Snchez de Miguel,M,23,165,70,ESP
35796,105213,Mara del Mar de Snchez Gutirrez,F,20,168,57,ESP
35797,105214,Mara del Rosario Snchez Guerrero,F,30,155,50,MEX
35798,105215,Mara Guadalupe Snchez Magaa,F,20,165,48,MEX
35799,105216,Mara Guadalupe Snchez Gmez,F,29,169,53,MEX
35800,105217,Mariely Snchez Hichez,F,19,168,52,DOM
35801,105217,Mariely Snchez Hichez,F,23,168,52,DOM
35802,105217,Mariely Snchez Hichez,F,27,168,52,DOM
35803,105239,Raysa Melany Snchez Alvarez,F,24,178,61,DOM
35804,105244,Roqui Sanchez,M,19,173,66,FRA
35805,105244,Roqui Sanchez,M,23,173,66,FRA
35806,105247,Scott Alan Snchez Saunders,M,21,185,72,BOL
35807,105247,Scott Alan Snchez Saunders,M,21,185,72,BOL
35808,105247,Scott Alan Snchez Saunders,M,21,185,72,BOL
35809,105247,Scott Alan Snchez Saunders,M,25,185,72,BOL
35810,105247,Scott Alan Snchez Saunders,M,25,185,72,BOL
35811,105247,Scott Alan Snchez Saunders,M,25,185,72,BOL
35812,105271,Sandagsrengiin Erdenebat,M,20,NA,NA,MGL
35813,105274,Celal Sandal,M,27,173,67,TUR
35814,105289,Linda Maria Sandblom,F,26,176,62,FIN
35815,105294,"Christopher Joseph ""Chris"" Sande",M,24,173,74,KEN
35816,105300,Annemari Birgitta Sandell (-Hyvrinen),F,19,170,50,FIN
35817,105303,Marcus Johan Sandell,M,22,177,83,FIN
35818,105303,Marcus Johan Sandell,M,26,177,83,FIN
35819,105304,Niclas Emanuel Sandells,M,28,185,72,FIN
35820,105310,Maria Sander (Domagala-),F,27,165,69,GER
35821,105310,Maria Sander (Domagala-),F,27,165,69,GER
35822,105310,Maria Sander (Domagala-),F,27,165,69,GER
35823,105310,Maria Sander (Domagala-),F,32,165,69,GER
35824,105310,Maria Sander (Domagala-),F,32,165,69,GER
35825,105317,"Hayes Edward ""Ed"" Sanders",M,22,NA,NA,USA
35826,105322,Nicola Clare Sanders,F,26,171,57,GBR
35827,105322,Nicola Clare Sanders,F,26,171,57,GBR
35828,105337,"Theresa Ione ""Tessa"" Sanderson (-White)",F,20,168,70,GBR
35829,105337,"Theresa Ione ""Tessa"" Sanderson (-White)",F,24,168,70,GBR
35830,105337,"Theresa Ione ""Tessa"" Sanderson (-White)",F,28,168,70,GBR
35831,105337,"Theresa Ione ""Tessa"" Sanderson (-White)",F,32,168,70,GBR
35832,105337,"Theresa Ione ""Tessa"" Sanderson (-White)",F,36,168,70,GBR
35833,105337,"Theresa Ione ""Tessa"" Sanderson (-White)",F,40,168,70,GBR
35834,105340,"Jean Ethel ""Jeanne"" Sandford",F,29,NA,NA,GBR
35835,105340,"Jean Ethel ""Jeanne"" Sandford",F,29,NA,NA,GBR
35836,105344,Kamaljit Kaur Sandhu (-Kooner),F,24,168,60,IND
35837,105359,Frank Dennis Sando,M,21,171,52,GBR
35838,105359,Frank Dennis Sando,M,25,171,52,GBR
35839,105366,Miroslav andor,M,22,168,57,TCH
35840,105379,Ramn Jess Sandoval Mendoza,M,25,174,67,CHI
35841,105379,Ramn Jess Sandoval Mendoza,M,25,174,67,CHI
35842,105391,Clive Sands,M,23,185,88,BAH
35843,105391,Clive Sands,M,23,185,88,BAH
35844,105391,Clive Sands,M,23,185,88,BAH
35845,105393,Leevan Sands,M,22,191,82,BAH
35846,105393,Leevan Sands,M,26,191,82,BAH
35847,105393,Leevan Sands,M,30,191,82,BAH
35848,105393,Leevan Sands,M,34,191,82,BAH
35849,105394,Lyndon Sands,M,20,178,62,BAH
35850,105395,"Michael ""Mike"" Sands",M,19,183,76,BAH
35851,105395,"Michael ""Mike"" Sands",M,19,183,76,BAH
35852,105395,"Michael ""Mike"" Sands",M,19,183,76,BAH
35853,105395,"Michael ""Mike"" Sands",M,23,183,76,BAH
35854,105395,"Michael ""Mike"" Sands",M,23,183,76,BAH
35855,105397,Shamar Sands,M,23,183,75,BAH
35856,105397,Shamar Sands,M,27,183,75,BAH
35857,105407,Eric Roy Sandstrom,M,25,174,65,GBR
35858,105407,Eric Roy Sandstrom,M,25,174,65,GBR
35859,105407,Eric Roy Sandstrom,M,25,174,65,GBR
35860,105415,"Oleg Joseph ""Joey"" Sandulo",M,17,NA,51,CAN
35861,105419,Astrid Olsdotter Sandvik (-Moe-),F,16,NA,NA,NOR
35862,105419,Astrid Olsdotter Sandvik (-Moe-),F,16,NA,NA,NOR
35863,105419,Astrid Olsdotter Sandvik (-Moe-),F,16,NA,NA,NOR
35864,105419,Astrid Olsdotter Sandvik (-Moe-),F,20,NA,NA,NOR
35865,105419,Astrid Olsdotter Sandvik (-Moe-),F,20,NA,NA,NOR
35866,105419,Astrid Olsdotter Sandvik (-Moe-),F,20,NA,NA,NOR
35867,105419,Astrid Olsdotter Sandvik (-Moe-),F,24,NA,NA,NOR
35868,105419,Astrid Olsdotter Sandvik (-Moe-),F,24,NA,NA,NOR
35869,105423,Felix Sandy,M,19,178,70,SLE
35870,105423,Felix Sandy,M,23,178,70,SLE
35871,105423,Felix Sandy,M,23,178,70,SLE
35872,105423,Felix Sandy,M,23,178,70,SLE
35873,105425,Sidy Sandy,M,26,178,71,GUI
35874,105427,Walter Sandza,M,31,NA,NA,PUR
35875,105427,Walter Sandza,M,31,NA,NA,PUR
35876,105429,Viktor Saneyev,M,23,188,78,URS
35877,105429,Viktor Saneyev,M,26,188,78,URS
35878,105429,Viktor Saneyev,M,30,188,78,URS
35879,105429,Viktor Saneyev,M,34,188,78,URS
35880,105430,Donald Eugene Sanford,M,25,196,81,ISR
35881,105430,Donald Eugene Sanford,M,29,196,81,ISR
35882,105434,Julius Sang,M,22,175,69,KEN
35883,105434,Julius Sang,M,22,175,69,KEN
35884,105434,Julius Sang,M,26,175,69,KEN
35885,105434,Julius Sang,M,26,175,69,KEN
35886,105436,Lucas Kipkemboi Sang,M,25,188,72,KEN
35887,105436,Lucas Kipkemboi Sang,M,25,188,72,KEN
35888,105437,Patrick Kiprop Sang,M,24,180,65,KEN
35889,105437,Patrick Kiprop Sang,M,28,180,65,KEN
35890,105441,Sanpol Sang-Ano,M,25,158,48,THA
35891,105442,Teraporn Sang-Ano,M,21,159,51,THA
35892,105443,Sukanya Sang-Nguen,F,25,164,47,THA
35893,105443,Sukanya Sang-Nguen,F,25,164,47,THA
35894,105445,Makaridja Sanganoko,F,20,168,55,CIV
35895,105447,Moussa Sangare,M,22,172,54,MLI
35896,105449,Lucio Sangermano,M,19,NA,NA,ITA
35897,105455,Maurice Sanglard,M,24,183,80,FRA
35898,105455,Maurice Sanglard,M,24,183,80,FRA
35899,105455,Maurice Sanglard,M,24,183,80,FRA
35900,105456,Rabieb Sangnual,M,22,175,67,THA
35901,105457,Daniel Ren Claude Sangouma,M,23,187,84,FRA
35902,105457,Daniel Ren Claude Sangouma,M,23,187,84,FRA
35903,105457,Daniel Ren Claude Sangouma,M,27,187,84,FRA
35904,105457,Daniel Ren Claude Sangouma,M,27,187,84,FRA
35905,105461,Yot Sangthien,M,26,175,71,THA
35906,105465,Sumit Sangwan,M,19,NA,NA,IND
35907,105468,"Kamtorn Sanidwong, Na Ayutthaya",M,26,NA,NA,THA
35908,105469,Shanahan Sakofalefatu Sanitoa,M,19,NA,NA,ASA
35909,105477,Arun Sankosik,M,27,NA,NA,THA
35910,105477,Arun Sankosik,M,27,NA,NA,THA
35911,105477,Arun Sankosik,M,27,NA,NA,THA
35912,105480,Chancel Ilunga Sankuru,F,16,165,49,COD
35913,105489,Su Wai'bou Sanneh,M,17,167,80,GAM
